emp_no,first_name,last_name,salary,gender,to_date
93329,Shirish,Anily,82724,M,9999-01-01
93344,Bernardo,Escriba,74129,F,9999-01-01
93436,Ung,Crooks,40779,M,9999-01-01
93357,Padma,Prochazka,64343,M,9999-01-01
93445,Shahaf,Imataki,40000,F,9999-01-01
93447,Gregory,Standera,40000,F,9999-01-01
93450,Jiakeng,Kieras,68059,M,9999-01-01
93451,Elliott,Staudhammer,53522,M,9999-01-01
93454,Subhada,Munawer,41033,M,9999-01-01
93359,Elliott,Takanami,62448,M,9999-01-01
93455,Tsutomu,Hashii,59917,F,9999-01-01
93458,Jagoda,Pero,45840,M,9999-01-01
93366,Heejo,Schach,71579,M,9999-01-01
93385,Sibyl,Marrakchi,40000,F,9999-01-01
93491,Margo,Heinisuo,40000,F,9999-01-01
93492,Lenore,Yetim,40000,M,9999-01-01
93389,Sungwon,Hooghiemstra,48553,F,9999-01-01
93495,Lunjin,Gill,41835,F,9999-01-01
93396,Giap,Penn,40000,M,9999-01-01
93509,Lijie,Perl,40000,M,9999-01-01
93512,Rutger,Ramras,44544,M,9999-01-01
93519,Bartek,Kolinko,58520,M,9999-01-01
93520,Angel,Unni,43894,M,9999-01-01
93399,Rosalie,Bennet,40000,M,9999-01-01
93405,Tamiya,Marrevee,53039,M,9999-01-01
93536,Zhonghua,Zongker,54589,M,9999-01-01
93412,Sivanarayana,Sinicrope,62485,F,9999-01-01
93539,Stevo,Heystek,73867,M,9999-01-01
93540,Vitali,Thebaut,40000,F,9999-01-01
93551,Sanjay,Shrader,72440,M,9999-01-01
93553,Maris,Swist,66269,F,9999-01-01
93561,Mario,Takkinen,80036,F,9999-01-01
93576,Xuedong,Thorensen,70898,F,9999-01-01
93601,Leucio,Piveteau,47561,M,9999-01-01
93603,Moon,Gniady,40000,M,9999-01-01
93611,Mizuhito,Gronowski,47845,F,9999-01-01
93634,Dietrich,Chelton,53040,M,9999-01-01
93653,Filipp,Greenaway,40000,M,9999-01-01
93670,Djelloul,Pulkowski,54647,M,9999-01-01
93682,Mari,Mukaidono,40408,M,9999-01-01
93686,Zhiwei,Radivojevic,40000,M,9999-01-01
93718,Moie,Kropf,40000,F,9999-01-01
93721,Supot,Isaak,50876,M,9999-01-01
93722,Tetsurou,Kavraki,58350,F,9999-01-01
93729,Maik,Sadowsky,40000,F,9999-01-01
93730,Aemilian,Noriega,57937,M,9999-01-01
93735,Bernice,Krichel,51788,M,9999-01-01
93742,Shay,Ushiama,65129,F,9999-01-01
93745,Mandell,Schrooten,41972,M,9999-01-01
93747,Martina,Christ,54442,F,9999-01-01
93754,Xianlong,Ernst,51626,M,9999-01-01
93763,Kazuhisa,Jullig,82505,F,9999-01-01
93778,Genki,Waterhouse,41371,M,9999-01-01
93785,Francesca,VanScheik,45564,M,9999-01-01
93796,Zhonghua,Armand,46673,F,9999-01-01
93798,Monique,Azumi,68796,F,9999-01-01
93813,Giordano,Janetzko,66154,M,9999-01-01
93825,Rosella,Mitsuhashi,83974,F,9999-01-01
93846,Parke,Bratten,44861,F,9999-01-01
93854,Constantine,Rosaz,40000,M,9999-01-01
93869,Lijie,Maccarone,42219,F,9999-01-01
93887,Zdislav,Sidou,40000,M,9999-01-01
93915,Genevieve,Waymire,40000,F,9999-01-01
93416,Naftaly,Flowers,69930,M,9999-01-01
93921,Chuanti,Driscoll,51567,M,9999-01-01
93928,Tomoyuki,Axelband,97546,F,9999-01-01
93422,Nathan,Stiles,52497,M,9999-01-01
93932,Giap,Parveen,67638,M,9999-01-01
93938,Boutros,Veeraraghavan,117948,F,9999-01-01
93942,Thanasis,Tiemann,40000,F,9999-01-01
93947,Toshiki,Heyers,40553,F,9999-01-01
93426,Olivera,Kambil,40000,M,9999-01-01
93958,Morrie,Cyre,40000,M,9999-01-01
93430,Golgen,Baar,90656,M,9999-01-01
93960,Xianlong,Seghrouchni,79786,F,9999-01-01
93964,Shimshon,Chelton,47440,M,9999-01-01
93433,Abdelkader,Tchuente,88427,M,9999-01-01
93975,Gererd,Calkin,50598,M,9999-01-01
93976,Demin,Dengi,43871,F,9999-01-01
93995,Saeed,Luon,40000,M,9999-01-01
93984,Saniya,Journel,40000,F,9999-01-01
93986,Elzbieta,Perry,74080,F,9999-01-01
94008,Sumali,Itzfeldt,71411,F,9999-01-01
94028,Bernt,Fraisse,58868,F,9999-01-01
94030,Masato,Shobatake,40000,F,9999-01-01
94195,Arch,Rabehasaina,40000,M,9999-01-01
94200,Mahendra,Michaeli,56983,M,9999-01-01
94032,Jinya,Katiyar,49006,M,9999-01-01
94201,Mana,Fabrizio,57010,F,9999-01-01
94034,Vasilis,Riesenhuber,40000,F,9999-01-01
94206,Denis,Cooley,57305,M,9999-01-01
94208,Kaijung,Lienhardt,56654,F,9999-01-01
94210,Ekawit,Pouyioutas,61007,M,9999-01-01
94211,Martins,Yurov,41359,F,9999-01-01
94042,Yonghoan,Bruckman,76816,F,9999-01-01
94229,Shen,Thambidurai,59707,M,9999-01-01
94046,Valeska,Nourani,63968,M,9999-01-01
94239,Divier,Rosiles,40000,M,9999-01-01
94062,Maia,Genther,40000,M,9999-01-01
94118,Gina,Ellozy,40000,F,9999-01-01
94260,Shooichi,Marquardt,63630,M,9999-01-01
94270,Serge,Heuser,47324,F,9999-01-01
94281,Rutger,Peres,40000,M,9999-01-01
94285,Goa,Munro,40000,M,9999-01-01
94287,Kiyokazu,Buchter,56942,M,9999-01-01
94288,Michaela,Monarch,40168,F,9999-01-01
94293,Susuma,Qiwen,40000,M,9999-01-01
94120,Limsoon,Ohori,40000,M,9999-01-01
94309,Tomoyuki,Zobel,58503,M,9999-01-01
94313,Menkae,Birdsall,40000,F,9999-01-01
94142,Weiyi,Avouris,52579,M,9999-01-01
94320,Kirk,Papsdorf,40000,F,9999-01-01
94322,Ronnie,Moffat,55093,M,9999-01-01
94332,Teiji,Sudbeck,70419,M,9999-01-01
94143,Bartek,Argence,40000,F,9999-01-01
94341,Bokyung,Serre,43773,F,9999-01-01
94342,Ramalingam,Demizu,40000,F,9999-01-01
94150,Geoffrey,Eiron,81171,M,9999-01-01
94354,Aleksandar,Apsitis,43522,M,9999-01-01
94156,Kristen,Norsworthy,50660,M,9999-01-01
94161,Sajjad,Zuberek,47335,M,9999-01-01
94164,Frazer,Naumovich,59615,F,9999-01-01
94170,Bader,Yoshimura,40000,F,9999-01-01
94172,Ronnie,Bage,74442,F,9999-01-01
94364,Heon,Heping,40000,M,9999-01-01
94574,Abdelghani,Dulli,41871,F,9999-01-01
94388,Zvonko,Denos,48919,M,9999-01-01
94405,Ramalingam,Escriba,56322,F,9999-01-01
94410,Iara,Schieder,58035,M,9999-01-01
94419,Felicidad,Socorro,40000,F,9999-01-01
94422,Ayakannu,Fortenbacher,59735,F,9999-01-01
94425,Kersti,Nergos,69211,M,9999-01-01
94582,Willard,Baar,56843,F,9999-01-01
94438,Demos,Lueh,40000,M,9999-01-01
94589,Sibyl,Heusch,40000,M,9999-01-01
94462,Sadegh,Lukaszewicz,64764,M,9999-01-01
94464,Weicheng,Alameldin,40000,F,9999-01-01
94465,Huiqun,Dalphin,40000,F,9999-01-01
94592,Sven,Boudaillier,52369,M,9999-01-01
94469,Moto,Fendler,50405,F,9999-01-01
94596,Nahid,Biros,45491,M,9999-01-01
94480,Remzi,Majewski,46941,M,9999-01-01
94603,Fox,Kuszyk,46637,M,9999-01-01
94496,Sungwon,Akiyama,40414,M,9999-01-01
94606,Berni,Casley,67274,F,9999-01-01
94625,Kwangyoen,Kalorkoti,46820,M,9999-01-01
94516,Toong,Rassart,57736,F,9999-01-01
94521,Deborah,Schlegelmilch,57799,M,9999-01-01
94525,Sadok,Brookner,40000,F,9999-01-01
94637,Kazuhira,Terekhov,67951,M,9999-01-01
94531,Kannan,Bahl,49858,M,9999-01-01
94539,Kerryn,Tyugu,40000,M,9999-01-01
94658,Basil,Kaelbling,93862,M,9999-01-01
94665,Nirmal,Talmon,52641,F,9999-01-01
94666,Gudjon,Denti,59634,M,9999-01-01
94667,Naraig,Rebaine,40000,M,9999-01-01
94680,Teruyuki,Baja,49933,F,9999-01-01
94732,Heping,Eiter,40673,M,9999-01-01
94734,Bingning,Anguita,70247,F,9999-01-01
94735,Rosine,Peak,45032,M,9999-01-01
94736,Visit,Trelles,40000,F,9999-01-01
94743,Jinxi,Reinhard,51818,F,9999-01-01
94745,Genki,Leslie,40000,F,9999-01-01
94769,Guozhong,Montemayor,41393,M,9999-01-01
94775,Moie,Kilgore,77750,F,9999-01-01
94815,Kwun,Dusink,46691,F,9999-01-01
94822,Marit,Parascandalo,64435,F,9999-01-01
94828,Anoosh,Dahlbom,40000,F,9999-01-01
94833,Miyeon,Kleiser,74499,M,9999-01-01
94838,Howell,Czap,56605,M,9999-01-01
94849,Shao,Koshino,74677,F,9999-01-01
94862,Gro,Baek,40000,M,9999-01-01
94864,Boriana,Cronin,55708,M,9999-01-01
94871,Kasidit,Chenney,94395,F,9999-01-01
94681,Nigel,Clemencon,45741,M,9999-01-01
94885,Vidya,Detkin,41658,M,9999-01-01
94684,Subbu,Stiles,48058,M,9999-01-01
94890,Mayuri,Piancastelli,70621,F,9999-01-01
94704,Rimon,Thombley,43336,M,9999-01-01
94898,Kristof,Vandervoorde,40849,F,9999-01-01
94900,Atilio,Zyda,40000,M,9999-01-01
94914,Ranan,Preusig,88459,F,9999-01-01
94709,Brewster,Lemarechal,40000,M,9999-01-01
94710,Anneke,Schrooten,79794,F,9999-01-01
95116,Oguz,Lorys,40000,F,9999-01-01
94918,Domenico,Pews,40000,M,9999-01-01
94920,Gretta,Birrer,40000,F,9999-01-01
94922,Shaowen,Neimat,66493,F,9999-01-01
94935,Christophe,Wynblatt,66082,M,9999-01-01
94950,Duke,Hofman,40000,M,9999-01-01
94957,Roselyn,Genther,44504,F,9999-01-01
95133,Shiv,Strandh,40000,F,9999-01-01
94987,Kazuhira,Berendt,40793,M,9999-01-01
95147,Shietung,Gecsel,40000,M,9999-01-01
94988,Martina,Improta,40000,M,9999-01-01
94998,Goh,Koblitz,40000,M,9999-01-01
95000,Mario,Weiland,44372,M,9999-01-01
95001,Berhard,Kalloufi,63565,F,9999-01-01
95003,Eberhardt,Baba,40000,M,9999-01-01
95152,Sarita,Riefers,53183,F,9999-01-01
95153,Guangming,Kawashima,57490,M,9999-01-01
95159,Yechiam,Kusalik,54297,M,9999-01-01
95036,Christfried,Sessa,73520,M,9999-01-01
95190,Elgin,Onuegbe,40000,M,9999-01-01
95046,Bogdan,Spinelli,62929,M,9999-01-01
95056,Serif,Terekhov,40000,M,9999-01-01
95071,Toney,Isaak,71327,M,9999-01-01
95085,Rosella,Hasham,59923,M,9999-01-01
95200,Guenter,Kalefeld,56950,M,9999-01-01
95212,Feipei,Kobara,40000,M,9999-01-01
95219,Shaw,Porenta,62262,M,9999-01-01
95223,Torsten,Quittner,40000,M,9999-01-01
95232,Atreyi,Ernst,40000,F,9999-01-01
95248,Tsuneo,Akaboshi,41712,M,9999-01-01
95289,Teunis,Coombs,43027,F,9999-01-01
95294,Dulce,Bain,59900,M,9999-01-01
95256,Xiaocheng,Hennings,40000,M,9999-01-01
95257,Shih,Ratzlaff,40000,F,9999-01-01
95317,Srinidhi,Rosis,67675,M,9999-01-01
95322,Remzi,Demizu,66323,M,9999-01-01
95323,Patricia,Makinen,40000,M,9999-01-01
95277,Gina,Gist,43492,F,9999-01-01
95346,Jouko,Heering,70408,M,9999-01-01
95278,Roselyn,Seghrouchni,40000,F,9999-01-01
95281,Kensyu,Savasere,67202,M,9999-01-01
95362,Yonghong,Zyda,64753,M,9999-01-01
95365,Xuejia,Sichman,40000,F,9999-01-01
95283,Kwee,Peak,47865,M,9999-01-01
95368,Arco,Sichman,45031,M,9999-01-01
95285,Dipayan,Muhling,78422,M,9999-01-01
95376,Vishu,Docker,59216,M,9999-01-01
95473,Roselyn,Wallrath,49930,F,9999-01-01
95389,Lunjin,Lund,73560,M,9999-01-01
95393,Udaiprakash,Magliocco,40000,M,9999-01-01
95405,Phillip,Ellozy,68430,F,9999-01-01
95474,Guiseppe,Akazan,40000,F,9999-01-01
95487,Val,Khamsi,40000,M,9999-01-01
95427,George,Braunmuhl,40000,M,9999-01-01
95428,Shuzo,Conde,72748,F,9999-01-01
95431,Anyuan,Braunmuhl,50083,M,9999-01-01
95503,Pranay,Pulkowski,40000,M,9999-01-01
95452,Almudena,Rissland,40000,M,9999-01-01
95505,Tsz,Cooley,61163,F,9999-01-01
95460,Bedir,Oskamp,40000,M,9999-01-01
95510,Mototsugu,Christ,50472,M,9999-01-01
95470,Roddy,Gajiwala,66763,M,9999-01-01
95511,Sedat,Salvesen,40000,M,9999-01-01
95520,Jingling,Birsak,51994,M,9999-01-01
95541,Chinho,Whitcomb,40000,M,9999-01-01
95549,Arun,Sooriamurthi,64973,F,9999-01-01
95558,Vasiliy,Etalle,44781,M,9999-01-01
95564,Elliott,Kading,46279,M,9999-01-01
95662,Martien,Spell,43669,M,9999-01-01
95670,Shaleah,Krybus,59473,F,9999-01-01
95570,Gregory,Kadhim,43107,M,9999-01-01
95584,Arumugam,Herbst,56631,F,9999-01-01
95696,Akemi,Schaft,45811,F,9999-01-01
95702,Nakhoon,Gargeya,40000,M,9999-01-01
95601,Vincent,Guting,94574,F,9999-01-01
95714,Doohun,Kaiserswerth,40000,M,9999-01-01
95602,Shounak,Litvinov,53992,M,9999-01-01
95625,Bogdan,Negoita,48311,F,9999-01-01
95735,Mircea,Rande,50505,M,9999-01-01
95736,Nahum,Glinert,47079,M,9999-01-01
95743,Nikolaos,Selvestrel,68483,M,9999-01-01
95746,Piyawadee,Rodham,55627,M,9999-01-01
95644,Oddvar,Cusworth,40000,M,9999-01-01
95767,Muzhong,Schmiedel,40000,F,9999-01-01
95772,Ziva,Sinicrope,72147,F,9999-01-01
95775,Nobuyoshi,Kading,40000,M,9999-01-01
95786,Dharmaraja,Peral,57491,M,9999-01-01
95787,Chinhyun,Lueh,76187,M,9999-01-01
95645,Sudharsan,Binkley,66241,M,9999-01-01
95647,Francoise,Cheshire,63045,F,9999-01-01
95798,Berry,Stemann,50007,F,9999-01-01
95804,Otmar,Luce,47038,F,9999-01-01
95841,Mamdouh,Kampfer,40307,M,9999-01-01
95820,Hyuckchul,Perri,40000,F,9999-01-01
95822,Divine,Teitelbaum,40000,M,9999-01-01
95835,Mori,Rajcani,40134,F,9999-01-01
95853,Manton,Flasterstein,40000,F,9999-01-01
95866,Kitty,Angot,79443,F,9999-01-01
95867,Shakhar,Meszaros,49712,F,9999-01-01
95883,Eirik,Koshiba,60942,F,9999-01-01
95886,Gift,Hanratty,40000,F,9999-01-01
95890,Leni,Baba,40000,F,9999-01-01
95891,Jinya,Mondadori,46470,F,9999-01-01
95893,Aleksander,Ossenbruggen,50783,M,9999-01-01
96046,Urs,Alpin,40000,F,9999-01-01
95898,Brewster,Schaad,41703,M,9999-01-01
96059,Valter,Mandell,40000,F,9999-01-01
96069,Yahiko,Einsfeld,47381,F,9999-01-01
96083,Khalil,Muchinsky,47965,F,9999-01-01
96084,Hauke,Piazza,69820,M,9999-01-01
96085,Shin,Leuchs,55650,M,9999-01-01
96099,Roded,Ritzmann,63686,M,9999-01-01
96107,Luise,Geffroy,53122,F,9999-01-01
96108,Hatsukazu,Krychniak,50955,F,9999-01-01
96109,Jasminko,Chappelet,77982,F,9999-01-01
96122,Muzhong,Onuegbe,87889,M,9999-01-01
96124,Guenter,Benantar,55624,M,9999-01-01
96129,Aloys,Alvarado,66470,F,9999-01-01
96132,Sachem,Wroclawski,40147,M,9999-01-01
96138,Lidong,Ghalwash,40000,F,9999-01-01
96139,Constantijn,Pell,40993,M,9999-01-01
96157,Kwangyoen,Haldar,40000,F,9999-01-01
96161,Hugh,Riesenhuber,51915,F,9999-01-01
96162,Tokuyasu,Dehkordi,40000,M,9999-01-01
96169,Roselyn,Bharadwaj,49904,M,9999-01-01
96174,Aral,Junot,58482,M,9999-01-01
96196,Berthier,Zambonelli,45838,F,9999-01-01
96197,Yechiam,Himler,40000,M,9999-01-01
96201,Suvo,Guting,49635,M,9999-01-01
95902,Adin,Mikschl,81491,M,9999-01-01
95923,Richard,Rijsenbrij,40000,M,9999-01-01
95939,Kiyokazu,Ozeri,66962,M,9999-01-01
96224,Manu,Panienski,40000,M,9999-01-01
95943,Guozhong,Luit,63618,M,9999-01-01
95946,Kellie,Ertl,55774,F,9999-01-01
95969,Quingbo,Schwaller,55583,M,9999-01-01
96276,Luisa,Wossner,40000,M,9999-01-01
95985,Subbu,Orsini,41423,F,9999-01-01
96298,Martial,Marakhovsky,63321,F,9999-01-01
95992,Hirochika,Jenevein,42134,M,9999-01-01
96299,Cullen,Perko,40000,M,9999-01-01
96304,Kristof,Stassinopoulos,40227,M,9999-01-01
95999,Owen,Murillo,89717,M,9999-01-01
96308,Nigel,Aingworth,94821,M,9999-01-01
96311,Candido,Riesenhuber,51609,F,9999-01-01
96010,Masanao,Peron,69012,F,9999-01-01
96318,Berhard,Andreotta,41305,M,9999-01-01
96324,Alejandro,Bharadwaj,58158,F,9999-01-01
96016,Giao,Falco,58445,F,9999-01-01
96341,Nidapan,Ranai,45843,F,9999-01-01
96342,Pranjal,Manders,42157,F,9999-01-01
96405,Subbu,Barreiro,65706,M,9999-01-01
96346,Gian,Pettis,70496,M,9999-01-01
96371,Gunilla,Wilharm,56363,M,9999-01-01
96376,Sachio,Stassinopoulos,40000,M,9999-01-01
96417,Bouchung,Akiyama,40000,M,9999-01-01
96432,Taisook,Raoux,40000,M,9999-01-01
96433,Mantis,Vecchio,45865,F,9999-01-01
96440,Guangming,Skogmar,65331,M,9999-01-01
96459,Bojan,Matheson,44096,F,9999-01-01
96587,Yaghout,Kobara,40000,M,9999-01-01
96592,Persi,Shiratori,42461,M,9999-01-01
96499,Arvin,Mitina,72165,F,9999-01-01
96599,Kwee,Salverda,40000,M,9999-01-01
96603,Zissis,Markovitch,54523,F,9999-01-01
96604,Jiong,Panienski,70970,M,9999-01-01
96609,Bowen,Kemmerer,40000,M,9999-01-01
96617,Shirish,Peak,86569,F,9999-01-01
96629,Arie,Reutenauer,51436,F,9999-01-01
96630,Danai,Porenta,82761,M,9999-01-01
96506,Ferdinand,Schicker,40000,M,9999-01-01
96521,Gro,Imataki,71383,F,9999-01-01
96646,Kiam,Shobatake,44423,F,9999-01-01
96648,Josyula,Perez,69830,M,9999-01-01
96649,Ishfaq,Veeraraghavan,48990,F,9999-01-01
96673,Hironobu,Oxman,44900,F,9999-01-01
96524,George,Brodie,40000,F,9999-01-01
96534,Fumiyo,Leslie,40000,F,9999-01-01
96689,Emdad,Roohalamini,40000,F,9999-01-01
96556,Guttorm,Penn,82186,F,9999-01-01
96704,Baziley,Koshino,42073,M,9999-01-01
96717,Christophe,Vanwelkenhuysen,64267,M,9999-01-01
96724,Kyoichi,Litzler,65437,M,9999-01-01
96560,Parto,Kushner,40000,M,9999-01-01
96735,Zejun,Conti,48842,M,9999-01-01
96562,Abdulah,Ghemri,51945,M,9999-01-01
96958,Shaowen,Shihab,52620,M,9999-01-01
96753,Claude,Giveon,71816,M,9999-01-01
96965,Marjo,Riexinger,62399,F,9999-01-01
96766,Van,Trachtenberg,40000,M,9999-01-01
96769,Arun,Parascandalo,84017,M,9999-01-01
96770,Shirish,Solovay,68686,F,9999-01-01
96977,Mabo,Pavlopoulou,40000,M,9999-01-01
96780,Olivera,Heuter,48095,M,9999-01-01
96982,Junsik,Beeson,53084,F,9999-01-01
96989,Youpyo,Shobatake,58408,F,9999-01-01
96996,Hideo,Validov,61983,M,9999-01-01
96819,Flemming,Petersohn,71896,M,9999-01-01
97015,Snehasis,Asser,40000,F,9999-01-01
96844,Tommaso,Maliniak,40000,M,9999-01-01
96848,Khalid,Ranst,40000,F,9999-01-01
96853,Maha,Rissanen,40000,M,9999-01-01
96865,Josyula,Ulupinar,53282,F,9999-01-01
97038,Sergi,Krider,56332,M,9999-01-01
96897,Xiaobin,Willoner,40000,M,9999-01-01
96900,Dekang,Solovay,40000,F,9999-01-01
96902,Khalil,Ozeki,49927,F,9999-01-01
97045,Hyuncheol,Isaak,40000,F,9999-01-01
97077,Subbu,Fontan,40000,F,9999-01-01
97081,Nimmagadda,Covnot,54550,M,9999-01-01
97088,Luise,Gronowski,63738,F,9999-01-01
97089,Magy,Georg,59183,M,9999-01-01
97091,Juichirou,Frijda,64700,M,9999-01-01
97099,Chinya,Kaiserswerth,53077,M,9999-01-01
97104,Chiranjit,Ashish,60436,F,9999-01-01
97114,Paraskevi,Monkewich,59226,M,9999-01-01
97122,Yoshinari,Cullers,76586,M,9999-01-01
96907,Masamitsu,Hiraishi,69766,F,9999-01-01
96911,Hirochika,Jeansoulin,89959,M,9999-01-01
97123,Basim,Suppi,46861,F,9999-01-01
96919,Khaled,Granlund,40000,M,9999-01-01
96921,Along,Waymire,40000,M,9999-01-01
97126,Nitsan,Heyers,64243,F,9999-01-01
97135,Mechthild,Underwood,54137,F,9999-01-01
97136,Bartek,Clouatre,42860,F,9999-01-01
96946,Mikhail,Kakkar,59070,F,9999-01-01
97141,Shaowei,Jording,50302,F,9999-01-01
97184,Geoffry,Perl,40231,M,9999-01-01
97194,Dannz,Ozery,56146,M,9999-01-01
97335,Demin,Haddadi,54629,F,9999-01-01
97205,Zhenhua,Baar,52186,M,9999-01-01
97340,Vishu,Hiyoshi,82500,M,9999-01-01
97341,Foong,Bamford,60251,M,9999-01-01
97354,Piyush,Werthner,40000,M,9999-01-01
97208,Leif,Gelosh,58419,M,9999-01-01
97355,Hideo,Warwick,62730,F,9999-01-01
97366,Mantis,Gimbel,42357,F,9999-01-01
97374,Kotesh,Strandh,54926,M,9999-01-01
97375,Nevio,Hofstetter,64676,M,9999-01-01
97390,Angus,Masaki,40000,F,9999-01-01
97404,Serif,Bennet,64759,M,9999-01-01
97216,Suvo,Waschkowski,92001,M,9999-01-01
97428,Rildo,Sankaranarayanan,68337,M,9999-01-01
97223,Zejun,Wuwongse,40000,M,9999-01-01
97446,Shietung,Christianini,48118,M,9999-01-01
97452,Krister,Sridhar,40000,M,9999-01-01
97225,Adam,Erez,40000,F,9999-01-01
97466,Valdiodio,Marwedel,91912,M,9999-01-01
97235,Karsten,Morrin,40000,F,9999-01-01
97468,Ramalingam,Barvinok,85738,F,9999-01-01
97240,Yongmin,Krogh,73756,M,9999-01-01
97492,Dante,Schnabel,76119,F,9999-01-01
97494,Mariangiola,Daescu,40000,M,9999-01-01
97495,Satyanarayana,Fadgyas,40000,F,9999-01-01
97241,Maik,Decaestecker,40000,M,9999-01-01
97252,Saniya,Markovitch,40000,F,9999-01-01
97262,Miomir,Esteva,63332,F,9999-01-01
97264,Ennio,Roisin,59002,M,9999-01-01
97512,Djelloul,DeMori,40000,F,9999-01-01
97275,Jiakeng,Kemmerer,40000,F,9999-01-01
97523,Bikash,Suppi,50418,M,9999-01-01
97525,Shih,Krider,67590,F,9999-01-01
97287,Chanjung,Rajala,40000,M,9999-01-01
97315,Hironoby,Hoogerwoord,40000,M,9999-01-01
97540,Lubomir,Brodal,40000,F,9999-01-01
97694,Girolamo,Cummings,45942,M,9999-01-01
97571,Guoxiang,Itzigehl,73188,M,9999-01-01
97575,Nahum,Maksimenko,40000,M,9999-01-01
97695,Sreekrishna,Fendler,100779,F,9999-01-01
97577,Masato,Perna,54210,F,9999-01-01
97704,Zhiwei,Imataki,53593,F,9999-01-01
97706,Remzi,Erdmenger,51491,F,9999-01-01
97723,Gou,Mapelli,65936,M,9999-01-01
97606,Uzi,Conti,40000,M,9999-01-01
97724,Jagoda,Pezzoli,40000,M,9999-01-01
97618,Oguz,Dayang,41311,M,9999-01-01
97620,Duangkaew,Debuse,40000,M,9999-01-01
97726,Guther,Veevers,56947,M,9999-01-01
97627,Koichi,Ecklund,42391,M,9999-01-01
97628,Xiaobin,Luck,40000,F,9999-01-01
97730,Shooichi,Smeets,40000,M,9999-01-01
97740,Stevo,Bernardinello,65137,F,9999-01-01
97643,Sigeru,Nannarelli,55745,M,9999-01-01
97648,Suvo,Kornyak,49044,M,9999-01-01
97770,Horward,Keustermans,68732,M,9999-01-01
97660,Mantis,Pramanik,42397,F,9999-01-01
97670,Flemming,Yurek,58582,M,9999-01-01
97677,Taegyun,Poulakidas,81061,F,9999-01-01
97680,Shaowei,Ravishankar,40000,F,9999-01-01
97775,Maren,Mahmud,40000,F,9999-01-01
97682,Alejandra,Gulik,41892,M,9999-01-01
97781,Divine,Neimat,43812,M,9999-01-01
97782,Taiji,Openshaw,40000,F,9999-01-01
97796,Jacopo,Schoegge,52247,M,9999-01-01
97803,Randy,Keirsey,71349,M,9999-01-01
97824,Pantung,Yoshimura,40000,F,9999-01-01
97885,Seshu,Edelhoff,104622,M,9999-01-01
97886,Mario,Chartres,40000,M,9999-01-01
97833,Arunachalam,Kuhnemann,40841,M,9999-01-01
97900,Ranan,Passafiume,51617,M,9999-01-01
97843,Barna,Lenart,40000,F,9999-01-01
97848,Takanari,Unni,79179,M,9999-01-01
97913,Saeko,Staylopatis,40000,M,9999-01-01
97918,Adel,Pollacia,66931,F,9999-01-01
97853,Huiqun,Scharstein,43901,M,9999-01-01
97923,Haldon,Lienhardt,76133,F,9999-01-01
97925,Kwok,Beeson,43149,M,9999-01-01
97938,Aiichiro,Plavsic,69134,F,9999-01-01
97870,Leah,Socorro,54630,F,9999-01-01
97948,Henk,Geffroy,40000,M,9999-01-01
98063,Danco,Rusterholz,69407,M,9999-01-01
97985,Dekang,Botman,54124,F,9999-01-01
98009,Piyawadee,Schoegge,72309,M,9999-01-01
98017,Sachio,Gils,91096,F,9999-01-01
98018,Yongdong,Pileggi,50503,M,9999-01-01
98069,Waiman,Dolinsky,45767,M,9999-01-01
98028,Rafols,Shackel,40000,M,9999-01-01
98072,Luerbio,Merro,40000,F,9999-01-01
98038,Mack,Peron,40000,M,9999-01-01
98079,Abdelaziz,Stiles,40000,F,9999-01-01
98047,Gill,Nitsche,40000,M,9999-01-01
98050,Huai,Angel,40000,M,9999-01-01
98052,JoAnne,Binding,47290,F,9999-01-01
98098,Feipei,Eterovic,40000,F,9999-01-01
98054,Berry,Conry,52842,M,9999-01-01
98060,Tzvetan,Speckmann,78298,M,9999-01-01
98117,Venkatesan,Linnainmaa,50930,F,9999-01-01
98125,Subir,VanScheik,51565,M,9999-01-01
98128,Kazuhisa,Ambroszkiewicz,81633,M,9999-01-01
98247,Shakhar,Skafidas,40000,M,9999-01-01
98149,Moss,Preusig,40000,M,9999-01-01
98253,Pragnesh,Homond,44356,M,9999-01-01
98269,Vasilii,Ghazalie,40000,F,9999-01-01
98270,Kinh,Kawashimo,56835,F,9999-01-01
98285,Georg,Piancastelli,40000,F,9999-01-01
98293,Jayesh,Adachi,40000,M,9999-01-01
98297,Xiaoshan,Serot,45625,F,9999-01-01
98169,Bedrich,Luft,120032,F,9999-01-01
98305,Yongmao,Stranks,63537,M,9999-01-01
98307,Douadi,Leijenhorst,78658,M,9999-01-01
98311,Menkae,Kambil,40000,M,9999-01-01
98317,Domenico,Vieri,43524,M,9999-01-01
98323,Amalendu,Ponthieu,64682,M,9999-01-01
98171,Jaroslava,Busillo,62749,F,9999-01-01
98335,Shao,Vuskovic,40000,M,9999-01-01
98338,Guenter,Taneja,40000,F,9999-01-01
98183,Masami,Besselaar,54821,M,9999-01-01
98358,Basim,Aingworth,53905,M,9999-01-01
98363,Arunachalam,Lorie,40000,M,9999-01-01
98192,Sumali,Murtagh,72305,F,9999-01-01
98377,Steve,Flanders,64051,F,9999-01-01
98199,Sadun,Felcyn,58988,F,9999-01-01
98394,Berthier,Anick,57807,M,9999-01-01
98399,Satosi,Wendorf,40000,M,9999-01-01
